"page_id","candidate_label","statue_id","source_type","source_query","commons_title","commons_page_url","download_url","local_path","sha1","width","height","license","author","cropper_key"
"65810523","samathi","unresolved:samathi:695c8053e94d","text_search","""Dhyana mudra"" Thailand Buddha","File:Amida Buddha (17316035251).jpg","https://commons.wikimedia.org/wiki/File:Amida_Buddha_(17316035251).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Amida_Buddha_%2817316035251%29.jpg/1920px-Amida_Buddha_%2817316035251%29.jpg","images/samathi/65810523_Amida_Buddha_(17316035251).jpg","52d02102a53b8d0f379b0220ce7a3c2649ed3f95","2690","3341","CC BY 2.0","Akuppa John Wigham from Newcastle upon Tyne, England","batch23/samathi/65810523_Amida_Buddha_(17316035251).jpg"
"65810527","samathi","unresolved:samathi:7f91765368e6","text_search","""Dhyana mudra"" Thailand Buddha","File:Buddha (17290525806).jpg","https://commons.wikimedia.org/wiki/File:Buddha_(17290525806).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Buddha_%2817290525806%29.jpg/1920px-Buddha_%2817290525806%29.jpg","images/samathi/65810527_Buddha_(17290525806).jpg","04ef6370f15b208c66301c67bfdb92ad2c38e095","2672","3151","CC BY 2.0","Akuppa John Wigham from Newcastle upon Tyne, England","batch23/samathi/65810527_Buddha_(17290525806).jpg"
"65810534","samathi","unresolved:samathi:70b0e4b74222","text_search","""Dhyana mudra"" Thailand Buddha","File:Buddha (17314610462).jpg","https://commons.wikimedia.org/wiki/File:Buddha_(17314610462).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Buddha_%2817314610462%29.jpg/1920px-Buddha_%2817314610462%29.jpg","images/samathi/65810534_Buddha_(17314610462).jpg","304097cac9987ef1af3f649405376d602f1e4d81","3334","3483","CC BY 2.0","Akuppa John Wigham from Newcastle upon Tyne, England","batch23/samathi/65810534_Buddha_(17314610462).jpg"
"65810537","samathi","unresolved:samathi:fa05a386867d","text_search","""Dhyana mudra"" Thailand Buddha","File:Buddha (17290488356).jpg","https://commons.wikimedia.org/wiki/File:Buddha_(17290488356).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Buddha_%2817290488356%29.jpg/1920px-Buddha_%2817290488356%29.jpg","images/samathi/65810537_Buddha_(17290488356).jpg","aedf41b0c9169b8a5634a65df532bc90ba440ab7","3456","4608","CC BY 2.0","Akuppa John Wigham from Newcastle upon Tyne, England","batch23/samathi/65810537_Buddha_(17290488356).jpg"
"65820735","samathi","unresolved:samathi:803040122f43","text_search","""Dhyana mudra"" Thailand Buddha","File:Buddha (AM 1934.336-14).jpg","https://commons.wikimedia.org/wiki/File:Buddha_(AM_1934.336-14).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Buddha_%28AM_1934.336-14%29.jpg/1920px-Buddha_%28AM_1934.336-14%29.jpg","images/samathi/65820735_Buddha_(AM_1934.336-14).jpg","3f2dc38d576d2c53427d947fdbbd84510b760ad5","3048","3936","CC BY 4.0","","batch23/samathi/65820735_Buddha_(AM_1934.336-14).jpg"
"65820738","samathi","unresolved:samathi:a04f3e11c31f","text_search","""Dhyana mudra"" Thailand Buddha","File:Buddha (AM 1934.336-15).jpg","https://commons.wikimedia.org/wiki/File:Buddha_(AM_1934.336-15).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Buddha_%28AM_1934.336-15%29.jpg/1920px-Buddha_%28AM_1934.336-15%29.jpg","images/samathi/65820738_Buddha_(AM_1934.336-15).jpg","9af20fa90c0803b2b9b375929c39a81189a6eca8","2423","4200","CC BY 4.0","","batch23/samathi/65820738_Buddha_(AM_1934.336-15).jpg"
"68960768","samathi","unresolved:samathi:57a7727c8305","text_search","""Dhyana mudra"" Thailand Buddha","File:Man painting in gold a statue of the Buddha.jpg","https://commons.wikimedia.org/wiki/File:Man_painting_in_gold_a_statue_of_the_Buddha.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Man_painting_in_gold_a_statue_of_the_Buddha.jpg/1920px-Man_painting_in_gold_a_statue_of_the_Buddha.jpg","images/samathi/68960768_Man_painting_in_gold_a_statue_of_the_Buddha.jpg","b042cc5eae1add397852c09cac114edff4338ba4","4104","6156","CC BY-SA 4.0","Basile Morin","batch23/samathi/68960768_Man_painting_in_gold_a_statue_of_the_Buddha.jpg"
"71849726","samathi","unresolved:samathi:ec3dc5d72b01","text_search","""Dhyana mudra"" Thailand Buddha","File:Small Buddha statue in Wat Pho Wai.jpg","https://commons.wikimedia.org/wiki/File:Small_Buddha_statue_in_Wat_Pho_Wai.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Small_Buddha_statue_in_Wat_Pho_Wai.jpg/1920px-Small_Buddha_statue_in_Wat_Pho_Wai.jpg","images/samathi/71849726_Small_Buddha_statue_in_Wat_Pho_Wai.jpg","db61d6d6a14c9be7d3150f7e8b982f4a68fb1f2b","2547","3821","CC BY-SA 4.0","Ahoerstemeier","batch23/samathi/71849726_Small_Buddha_statue_in_Wat_Pho_Wai.jpg"
"72470636","samathi","unresolved:samathi:f2270f40435e","text_search","""Dhyana mudra"" Thailand Buddha","File:Patung Buddha di Kuta.jpg","https://commons.wikimedia.org/wiki/File:Patung_Buddha_di_Kuta.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Patung_Buddha_di_Kuta.jpg/1920px-Patung_Buddha_di_Kuta.jpg","images/samathi/72470636_Patung_Buddha_di_Kuta.jpg","2ed10e99d247e8a7bb8993176cae30789f457281","2448","3264","CC BY-SA 4.0","Herryz","batch23/samathi/72470636_Patung_Buddha_di_Kuta.jpg"
"79484201","samathi","unresolved:samathi:ff73cddc26ea","text_search","""Dhyana mudra"" Thailand Buddha","File:Beautiful Buddha Statue.jpg","https://commons.wikimedia.org/wiki/File:Beautiful_Buddha_Statue.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Beautiful_Buddha_Statue.jpg/1920px-Beautiful_Buddha_Statue.jpg","images/samathi/79484201_Beautiful_Buddha_Statue.jpg","6bbf8e81b7f3aaa283a2332f1c7cde893dc8edc1","6016","4000","CC BY-SA 4.0","VINUKR86","batch23/samathi/79484201_Beautiful_Buddha_Statue.jpg"
"79690671","samathi","unresolved:samathi:73e6e435ad5d","text_search","""Dhyana mudra"" Thailand Buddha","File:Buddha Sign of Nepal.jpg","https://commons.wikimedia.org/wiki/File:Buddha_Sign_of_Nepal.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Buddha_Sign_of_Nepal.jpg/1920px-Buddha_Sign_of_Nepal.jpg","images/samathi/79690671_Buddha_Sign_of_Nepal.jpg","aa049bb9b907afc6a266e1077e675439c2a72d07","4000","6000","CC BY-SA 4.0","Subasis Mahat","batch23/samathi/79690671_Buddha_Sign_of_Nepal.jpg"
"82559889","samathi","unresolved:samathi:0f37996b582e","text_search","""Dhyana mudra"" Thailand Buddha","File:Gautam Buddha Statue at Dhulikhel, Nepal.jpg","https://commons.wikimedia.org/wiki/File:Gautam_Buddha_Statue_at_Dhulikhel,_Nepal.jpg","https://upload.wikimedia.org/wikipedia/commons/b/bc/Gautam_Buddha_Statue_at_Dhulikhel%2C_Nepal.jpg","images/samathi/82559889_Gautam_Buddha_Statue_at_Dhulikhel,_Nepal.jpg","053231507e617b5dda8d92737bdc33be30f50f05","1650","2377","CC BY-SA 4.0","Anuja Sharma","batch23/samathi/82559889_Gautam_Buddha_Statue_at_Dhulikhel,_Nepal.jpg"
"91597064","samathi","unresolved:samathi:ba4e0114c750","text_search","""Dhyana mudra"" Thailand Buddha","File:Thisarana Arama Buddha Statue.png","https://commons.wikimedia.org/wiki/File:Thisarana_Arama_Buddha_Statue.png","https://upload.wikimedia.org/wikipedia/commons/e/ec/Thisarana_Arama_Buddha_Statue.png","images/samathi/91597064_Thisarana_Arama_Buddha_Statue.png","bf761a05f08eaa159b6a058ec962179f3039e6cf","868","1056","CC BY-SA 4.0","Thisarana Arama","batch23/samathi/91597064_Thisarana_Arama_Buddha_Statue.jpg"
"98212821","samathi","unresolved:samathi:2220e3673854","text_search","""Dhyana mudra"" Thailand Buddha","File:Buddha Statue at Empty Cloud.jpg","https://commons.wikimedia.org/wiki/File:Buddha_Statue_at_Empty_Cloud.jpg","https://upload.wikimedia.org/wikipedia/commons/3/37/Buddha_Statue_at_Empty_Cloud.jpg","images/samathi/98212821_Buddha_Statue_at_Empty_Cloud.jpg","69bf7c811c0b1b8a31f4bfa92d91bdd216c22abe","800","560","CC BY-SA 4.0","Rikku411","batch23/samathi/98212821_Buddha_Statue_at_Empty_Cloud.jpg"
"99375469","samathi","unresolved:samathi:ee3c9ffcfca3","text_search","""Dhyana mudra"" Thailand Buddha","File:Oc Eo Culture Buddha Statue 01.jpg","https://commons.wikimedia.org/wiki/File:Oc_Eo_Culture_Buddha_Statue_01.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Oc_Eo_Culture_Buddha_Statue_01.jpg/1920px-Oc_Eo_Culture_Buddha_Statue_01.jpg","images/samathi/99375469_Oc_Eo_Culture_Buddha_Statue_01.jpg","c8c86d91e2191d8fa03864b1f7a744865ab10d13","3456","5184","CC0","Gary Todd","batch23/samathi/99375469_Oc_Eo_Culture_Buddha_Statue_01.jpg"
"99778331","samathi","unresolved:samathi:cee526d86056","text_search","""Dhyana mudra"" Thailand Buddha","File:Chinese Porcelain Buddha, 17th-18th Century.jpg","https://commons.wikimedia.org/wiki/File:Chinese_Porcelain_Buddha,_17th-18th_Century.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Chinese_Porcelain_Buddha%2C_17th-18th_Century.jpg/1920px-Chinese_Porcelain_Buddha%2C_17th-18th_Century.jpg","images/samathi/99778331_Chinese_Porcelain_Buddha,_17th-18th_Century.jpg","b9c9feb85f9f0621b0b876e25927aa1c90f90b9b","3456","5184","CC0","Gary Todd","batch23/samathi/99778331_Chinese_Porcelain_Buddha,_17th-18th_Century.jpg"
"109523745","samathi","unresolved:samathi:b8840144af6f","text_search","""Dhyana mudra"" Thailand Buddha","File:Statue af Buddha Amida siddende med hænderne i dhyanamudra.jpg","https://commons.wikimedia.org/wiki/File:Statue_af_Buddha_Amida_siddende_med_h%C3%A6nderne_i_dhyanamudra.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Statue_af_Buddha_Amida_siddende_med_h%C3%A6nderne_i_dhyanamudra.jpg/1920px-Statue_af_Buddha_Amida_siddende_med_h%C3%A6nderne_i_dhyanamudra.jpg","images/samathi/109523745_Statue_af_Buddha_Amida_siddende_med_hænderne_i_dhyanamudra.jpg","688c9e7dadfd9e592d573a4dcda383c04136211f","4432","4531","CC BY-SA 4.0","Matopmaæ,iseet","batch23/samathi/109523745_Statue_af_Buddha_Amida_siddende_med_hænderne_i_dhyanamudra.jpg"
"110492487","samathi","unresolved:samathi:9e12f30c49aa","text_search","""Dhyana mudra"" Thailand Buddha","File:The Great Buddha statue, Bodh Gaya.jpg","https://commons.wikimedia.org/wiki/File:The_Great_Buddha_statue,_Bodh_Gaya.jpg","https://upload.wikimedia.org/wikipedia/commons/d/d9/The_Great_Buddha_statue%2C_Bodh_Gaya.jpg","images/samathi/110492487_The_Great_Buddha_statue,_Bodh_Gaya.jpg","2f82f1112e61e287e6b7f4b46cb9efe557061314","1901","1901","CC BY-SA 4.0","Santoshponnam","batch23/samathi/110492487_The_Great_Buddha_statue,_Bodh_Gaya.jpg"
"125252156","samathi","unresolved:samathi:cc9fb5b8a568","text_search","""Dhyana mudra"" Thailand Buddha","File:Buddha statue (2022-10-04) 03.jpg","https://commons.wikimedia.org/wiki/File:Buddha_statue_(2022-10-04)_03.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Buddha_statue_%282022-10-04%29_03.jpg/1920px-Buddha_statue_%282022-10-04%29_03.jpg","images/samathi/125252156_Buddha_statue_(2022-10-04)_03.jpg","6493ca5931e93ef2249dcfdb0db0f2e550cb52da","3864","5152","CC BY-SA 4.0","Vyacheslav Kirillin","batch23/samathi/125252156_Buddha_statue_(2022-10-04)_03.jpg"
"136915029","samathi","unresolved:samathi:9d04b0230376","text_search","""Dhyana mudra"" Thailand Buddha","File:Sculpture of Buddha Muchalinda, NUS Museum (111152).jpg","https://commons.wikimedia.org/wiki/File:Sculpture_of_Buddha_Muchalinda,_NUS_Museum_(111152).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Sculpture_of_Buddha_Muchalinda%2C_NUS_Museum_%28111152%29.jpg/1920px-Sculpture_of_Buddha_Muchalinda%2C_NUS_Museum_%28111152%29.jpg","images/samathi/136915029_Sculpture_of_Buddha_Muchalinda,_NUS_Museum_(111152).jpg","b5f4e3dd8fa5418d94328c901f62c147dc8daca2","2667","4000","Public domain","Moheen Reeyad","batch23/samathi/136915029_Sculpture_of_Buddha_Muchalinda,_NUS_Museum_(111152).jpg"
"141255558","samathi","unresolved:samathi:d296a5b2e0e2","text_search","""Dhyana mudra"" Thailand Buddha","File:ACM-Buddha enthroned by a naga-03692.jpg","https://commons.wikimedia.org/wiki/File:ACM-Buddha_enthroned_by_a_naga-03692.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/ACM-Buddha_enthroned_by_a_naga-03692.jpg/1920px-ACM-Buddha_enthroned_by_a_naga-03692.jpg","images/samathi/141255558_ACM-Buddha_enthroned_by_a_naga-03692.jpg","818a298768fa226da86c577a2abfb4b360919c19","3790","5685","CC0","","batch23/samathi/141255558_ACM-Buddha_enthroned_by_a_naga-03692.jpg"
"146898255","samathi","unresolved:samathi:8c12e50ad868","text_search","""Dhyana mudra"" Thailand Buddha","File:048 Amitabha Buddha, Brahmavihara Monastery, Melaka, Malaysia, photograph by Anandajoti Bhikkhu.jpg","https://commons.wikimedia.org/wiki/File:048_Amitabha_Buddha,_Brahmavihara_Monastery,_Melaka,_Malaysia,_photograph_by_Anandajoti_Bhikkhu.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/048_Amitabha_Buddha%2C_Brahmavihara_Monastery%2C_Melaka%2C_Malaysia%2C_photograph_by_Anandajoti_Bhikkhu.jpg/1920px-048_Amitabha_Buddha%2C_Brahmavihara_Monastery%2C_Melaka%2C_Malaysia%2C_photograph_by_Anandajoti_Bhikkhu.jpg","images/samathi/146898255_048_Amitabha_Buddha,_Brahmavihara_Monastery,_Melaka,_Malaysia,_photograph_by_Anandajoti_Bhikkhu.jpg","34478f77c13176c538c7357bd5ec5aace9081f48","3648","5472","CC BY-SA 4.0","Anandajoti","batch23/samathi/146898255_048_Amitabha_Buddha,_Brahmavihara_Monastery,_Melaka,_Malaysia,_photograph_by_Anandajoti_Bhikkhu.jpg"
"154048859","samathi","unresolved:samathi:aee45552f3fa","text_search","""Dhyana mudra"" Thailand Buddha","File:Emerald Buddha statue in Wat Phra That Doi Suthep.jpg","https://commons.wikimedia.org/wiki/File:Emerald_Buddha_statue_in_Wat_Phra_That_Doi_Suthep.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Emerald_Buddha_statue_in_Wat_Phra_That_Doi_Suthep.jpg/1920px-Emerald_Buddha_statue_in_Wat_Phra_That_Doi_Suthep.jpg","images/samathi/154048859_Emerald_Buddha_statue_in_Wat_Phra_That_Doi_Suthep.jpg","4960b0d4989a0da1e631e32d2f0792028c71354c","2252","4000","CC0","Deepak-nsk","batch23/samathi/154048859_Emerald_Buddha_statue_in_Wat_Phra_That_Doi_Suthep.jpg"
"181870377","samathi","unresolved:samathi:1f745cebbbe5","text_search","""Dhyana mudra"" Thailand Buddha","File:Sculpture of Buddha seated in Dhyana Mudra, circa 700 CE, Sandstone Sanchi Museum, Madhya Pradesh.jpg","https://commons.wikimedia.org/wiki/File:Sculpture_of_Buddha_seated_in_Dhyana_Mudra,_circa_700_CE,_Sandstone_Sanchi_Museum,_Madhya_Pradesh.jpg","https://upload.wikimedia.org/wikipedia/commons/6/63/Sculpture_of_Buddha_seated_in_Dhyana_Mudra%2C_circa_700_CE%2C_Sandstone_Sanchi_Museum%2C_Madhya_Pradesh.jpg","images/samathi/181870377_Sculpture_of_Buddha_seated_in_Dhyana_Mudra,_circa_700_CE,_Sandstone_Sanchi_Museum,_Madhya_Pradesh.jpg","c091ed91fce6fdf201648388c4f32b3dfc8fa52a","736","810","CC BY-SA 4.0","SpeakingArch","batch23/samathi/181870377_Sculpture_of_Buddha_seated_in_Dhyana_Mudra,_circa_700_CE,_Sandstone_Sanchi_Museum,_Madhya_Pradesh.jpg"
"3618979","nakprok","unresolved:nakprok:ae9fdd104b52","text_search","""พระนาคปรก"" Thailand","File:Watphomap.png","https://commons.wikimedia.org/wiki/File:Watphomap.png","https://upload.wikimedia.org/wikipedia/commons/4/4b/Watphomap.png","images/nakprok/3618979_Watphomap.png","4fb21f807ca6d91b99fc331ddd89e2e026e84ec5","1800","1177","CC BY-SA 4.0","Heinrich Damm (User:Hdamm, Hdamm at de.wikipedia.org)","batch23/nakprok/3618979_Watphomap.jpg"
"55201538","nakprok","unresolved:nakprok:887245a1caa6","text_search","""พระนาคปรก"" Thailand","File:พระนาคปรก กรุนาดูน.jpg","https://commons.wikimedia.org/wiki/File:%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%B9%E0%B8%99.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%B9%E0%B8%99.jpg/1920px-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%B9%E0%B8%99.jpg","images/nakprok/55201538_พระนาคปรก_กรุนาดูน.jpg","3d6d0dca433f14f8548d101cfe3e70a795bc4ff6","3120","4160","CC BY-SA 4.0","Suriya aruno","batch23/nakprok/55201538_พระนาคปรก_กรุนาดูน.jpg"
"69969762","nakprok","unresolved:nakprok:0a1da92d73b3","text_search","""พระนาคปรก"" Thailand","File:พระนาคปรกหินทราย.jpg","https://commons.wikimedia.org/wiki/File:%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81%E0%B8%AB%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2%E0%B8%A2.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81%E0%B8%AB%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2%E0%B8%A2.jpg/1920px-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81%E0%B8%AB%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2%E0%B8%A2.jpg","images/nakprok/69969762_พระนาคปรกหินทราย.jpg","f62321e2d00c2ceaf1a4b64fbce91a6720ade9e6","4608","3456","CC BY-SA 4.0","พระครูสุทธิปัญญาโสภณ","batch23/nakprok/69969762_พระนาคปรกหินทราย.jpg"
"191704137","nakprok","unresolved:nakprok:7a32609304ab","text_search","""พระนาคปรก"" Thailand","File:Angkor Wat (3).jpg","https://commons.wikimedia.org/wiki/File:Angkor_Wat_(3).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Angkor_Wat_%283%29.jpg/1920px-Angkor_Wat_%283%29.jpg","images/nakprok/191704137_Angkor_Wat_(3).jpg","8126bbc8d5119d33bb2dd93eb6a353774a217457","2500","3882","Public domain","Unknown authorUnknown author","batch23/nakprok/191704137_Angkor_Wat_(3).jpg"
"3461069","nakprok","unresolved:nakprok:9d254a34f3b8","text_search","""Mucilinda in Thailand""","File:SalaKeoKou 2.jpg","https://commons.wikimedia.org/wiki/File:SalaKeoKou_2.jpg","https://upload.wikimedia.org/wikipedia/commons/4/4f/SalaKeoKou_2.jpg","images/nakprok/3461069_SalaKeoKou_2.jpg","256e4c0cd7ad6b9f34c5759609568c136beb03ea","752","600","CC BY-SA 3.0","Der aus Uebersee kommt","batch23/nakprok/3461069_SalaKeoKou_2.jpg"
"5336531","nakprok","unresolved:nakprok:1b52b14ca93e","text_search","""Mucilinda in Thailand""","File:Phimai-pano-8.jpg","https://commons.wikimedia.org/wiki/File:Phimai-pano-8.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Phimai-pano-8.jpg/1920px-Phimai-pano-8.jpg","images/nakprok/5336531_Phimai-pano-8.jpg","ceadb9320ccdbb412010cec7ea2ef15deace51a6","5903","2954","CC BY-SA 3.0","Ddalbiez","batch23/nakprok/5336531_Phimai-pano-8.jpg"
"17099774","nakprok","unresolved:nakprok:5e8e9ed282f5","text_search","""Mucilinda in Thailand""","File:Muchilinda Buddha from Thailand, Angkor kingdom, Lopburi style, 13th-14th century, sandstone, promised gift to HAA.JPG","https://commons.wikimedia.org/wiki/File:Muchilinda_Buddha_from_Thailand,_Angkor_kingdom,_Lopburi_style,_13th-14th_century,_sandstone,_promised_gift_to_HAA.JPG","https://upload.wikimedia.org/wikipedia/commons/7/72/Muchilinda_Buddha_from_Thailand%2C_Angkor_kingdom%2C_Lopburi_style%2C_13th-14th_century%2C_sandstone%2C_promised_gift_to_HAA.JPG","images/nakprok/17099774_Muchilinda_Buddha_from_Thailand,_Angkor_kingdom,_Lopburi_style,_13th-14th_century,_sandstone,_promis.jpg","6b4df0f99b3d2afe7f11ed71d7d62d39799c78f6","1218","2970","CC0","Hiart","batch23/nakprok/17099774_Muchilinda_Buddha_from_Thailand,_Angkor_kingdom,_Lopburi_style,_13th-14th_century,_sandstone,_promis.jpg"
"22921512","nakprok","unresolved:nakprok:181789e8a9e9","text_search","""Mucilinda in Thailand""","File:Buddha Naga2 Square Large.JPG","https://commons.wikimedia.org/wiki/File:Buddha_Naga2_Square_Large.JPG","https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Buddha_Naga2_Square_Large.JPG/1920px-Buddha_Naga2_Square_Large.JPG","images/nakprok/22921512_Buddha_Naga2_Square_Large.jpg","17f464d9208f1ece4e5a5776d2f335af9e78fddd","2000","2000","CC BY-SA 4.0","User: (WT-shared) Jpatokal at  wts wikivoyage","batch23/nakprok/22921512_Buddha_Naga2_Square_Large.jpg"
"25682791","nakprok","unresolved:nakprok:90fe541fea29","text_search","""Mucilinda in Thailand""","File:201304061028c Wat Tham Nakarat Geisterhäuschen Nagas.jpg","https://commons.wikimedia.org/wiki/File:201304061028c_Wat_Tham_Nakarat_Geisterh%C3%A4uschen_Nagas.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/201304061028c_Wat_Tham_Nakarat_Geisterh%C3%A4uschen_Nagas.jpg/1920px-201304061028c_Wat_Tham_Nakarat_Geisterh%C3%A4uschen_Nagas.jpg","images/nakprok/25682791_201304061028c_Wat_Tham_Nakarat_Geisterhäuschen_Nagas.jpg","9c0b793fcbcdee922f2a2223bacd6a26e8347168","2584","4336","CC BY-SA 4.0","Hartmann Linge","batch23/nakprok/25682791_201304061028c_Wat_Tham_Nakarat_Geisterhäuschen_Nagas.jpg"
"25683934","nakprok","unresolved:nakprok:53bc64d0b301","text_search","""Mucilinda in Thailand""","File:201304061107c Wat Tham Nakarat.jpg","https://commons.wikimedia.org/wiki/File:201304061107c_Wat_Tham_Nakarat.jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/201304061107c_Wat_Tham_Nakarat.jpg/1920px-201304061107c_Wat_Tham_Nakarat.jpg","images/nakprok/25683934_201304061107c_Wat_Tham_Nakarat.jpg","475144c6c6c0e6184e922e155af13fa90c6cbec6","2659","3583","CC BY-SA 4.0","Hartmann Linge","batch23/nakprok/25683934_201304061107c_Wat_Tham_Nakarat.jpg"
"40212972","nakprok","unresolved:nakprok:541ec208df5f","text_search","""Mucilinda in Thailand""","File:Wat Tham Khao Rup Chang - 149 Mucilinda Protects Buddha (14478051150).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Khao_Rup_Chang_-_149_Mucilinda_Protects_Buddha_(14478051150).jpg","https://upload.wikimedia.org/wikipedia/commons/7/7d/Wat_Tham_Khao_Rup_Chang_-_149_Mucilinda_Protects_Buddha_%2814478051150%29.jpg","images/nakprok/40212972_Wat_Tham_Khao_Rup_Chang_-_149_Mucilinda_Protects_Buddha_(14478051150).jpg","38ae46cc56b9a07583f92ec6f821d576c852d03d","1676","2764","CC BY 2.0","Photo Dharma from Penang, Malaysia","batch23/nakprok/40212972_Wat_Tham_Khao_Rup_Chang_-_149_Mucilinda_Protects_Buddha_(14478051150).jpg"
"50795200","nakprok","unresolved:nakprok:8b4daf35b779","text_search","""Mucilinda in Thailand""","File:028 Buddha protected by Mucilinda (9261608770).jpg","https://commons.wikimedia.org/wiki/File:028_Buddha_protected_by_Mucilinda_(9261608770).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/028_Buddha_protected_by_Mucilinda_%289261608770%29.jpg/1920px-028_Buddha_protected_by_Mucilinda_%289261608770%29.jpg","images/nakprok/50795200_028_Buddha_protected_by_Mucilinda_(9261608770).jpg","162bed9215b2588e2c31415146a2d0553525e400","3072","2304","CC BY 2.0","Photo Dharma from Sadao, Thailand","batch23/nakprok/50795200_028_Buddha_protected_by_Mucilinda_(9261608770).jpg"
"56264522","nakprok","unresolved:nakprok:a4663ee7efde","text_search","""Mucilinda in Thailand""","File:Chao Sam Phraya Museum - 2017-02-13 (043).jpg","https://commons.wikimedia.org/wiki/File:Chao_Sam_Phraya_Museum_-_2017-02-13_(043).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Chao_Sam_Phraya_Museum_-_2017-02-13_%28043%29.jpg/1920px-Chao_Sam_Phraya_Museum_-_2017-02-13_%28043%29.jpg","images/nakprok/56264522_Chao_Sam_Phraya_Museum_-_2017-02-13_(043).jpg","72b88782c54c3c6546c14ce9aac4fa8fd2b25eaf","3024","4032","CC0","Iudexvivorum","batch23/nakprok/56264522_Chao_Sam_Phraya_Museum_-_2017-02-13_(043).jpg"
"56264523","nakprok","unresolved:nakprok:cf3634d49767","text_search","""Mucilinda in Thailand""","File:Chao Sam Phraya Museum - 2017-02-13 (042).jpg","https://commons.wikimedia.org/wiki/File:Chao_Sam_Phraya_Museum_-_2017-02-13_(042).jpg","https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Chao_Sam_Phraya_Museum_-_2017-02-13_%28042%29.jpg/1920px-Chao_Sam_Phraya_Museum_-_2017-02-13_%28042%29.jpg","images/nakprok/56264523_Chao_Sam_Phraya_Museum_-_2017-02-13_(042).jpg","38cdc0fcfe16faf2de8ad66da7cd10d7217dccf6","3024","4032","CC0","Iudexvivorum","batch23/nakprok/56264523_Chao_Sam_Phraya_Museum_-_2017-02-13_(042).jpg"
